cup,cvprdbresults/water16screen66@2050,Barbara Morrow,more,0
cup,cvprdbresults/water16screen66@2050,Barbara Morrow,less,100
cup,cvprdbresults/water16screen66@2050,Barbara Morrow,same,0
cup,cvprdbresults/water17@2812,Arash,more,0
cup,cvprdbresults/water17@2812,Arash,less,100
cup,cvprdbresults/water17@2812,Arash,same,0
cup,cvprdbresults/water17@2812,Dan Xie,more,0
cup,cvprdbresults/water17@2812,Dan Xie,less,100
cup,cvprdbresults/water17@2812,Dan Xie,same,0
cup,cvprdbresults/water17@2812,Dennis Morrow,more,0
cup,cvprdbresults/water17@2812,Dennis Morrow,less,100
cup,cvprdbresults/water17@2812,Dennis Morrow,same,0
cup,cvprdbresults/water17@2812,MengMeng,more,0
cup,cvprdbresults/water17@2812,MengMeng,less,100
cup,cvprdbresults/water17@2812,MengMeng,same,0
cup,cvprdbresults/water17@2812,FengXu,more,0
cup,cvprdbresults/water17@2812,FengXu,less,100
cup,cvprdbresults/water17@2812,FengXu,same,0
cup,cvprdbresults/water17@2812,Barbara Morrow,more,0
cup,cvprdbresults/water17@2812,Barbara Morrow,less,100
cup,cvprdbresults/water17@2812,Barbara Morrow,same,0
cup,cvprdbresults/water18screen68@1542,Arash,more,0
cup,cvprdbresults/water18screen68@1542,Arash,less,100
cup,cvprdbresults/water18screen68@1542,Arash,same,0
cup,cvprdbresults/water18screen68@1542,Dan Xie,more,0
cup,cvprdbresults/water18screen68@1542,Dan Xie,less,100
cup,cvprdbresults/water18screen68@1542,Dan Xie,same,0
cup,cvprdbresults/water18screen68@1542,Dennis Morrow,more,0
cup,cvprdbresults/water18screen68@1542,Dennis Morrow,less,95
cup,cvprdbresults/water18screen68@1542,Dennis Morrow,same,5
cup,cvprdbresults/water18screen68@1542,MengMeng,more,0
cup,cvprdbresults/water18screen68@1542,MengMeng,less,100
cup,cvprdbresults/water18screen68@1542,MengMeng,same,0
cup,cvprdbresults/water18screen68@1542,FengXu,more,0
cup,cvprdbresults/water18screen68@1542,FengXu,less,100
cup,cvprdbresults/water18screen68@1542,FengXu,same,0
cup,cvprdbresults/water18screen68@1542,Barbara Morrow,more,0
cup,cvprdbresults/water18screen68@1542,Barbara Morrow,less,100
cup,cvprdbresults/water18screen68@1542,Barbara Morrow,same,0
cup,cvprdbresults/water19screen69@2284,encatada,more,0
cup,cvprdbresults/water19screen69@2284,encatada,less,0
cup,cvprdbresults/water19screen69@2284,encatada,same,100
cup,cvprdbresults/water19screen69@2284,Dennis Morrow,more,1
cup,cvprdbresults/water19screen69@2284,Dennis Morrow,less,90
cup,cvprdbresults/water19screen69@2284,Dennis Morrow,same,9
cup,cvprdbresults/water19screen69@2284,Barbara Morrow,more,0
cup,cvprdbresults/water19screen69@2284,Barbara Morrow,less,75
cup,cvprdbresults/water19screen69@2284,Barbara Morrow,same,25
cup,cvprdbresults/water19screen69@2284,Arash,more,0
cup,cvprdbresults/water19screen69@2284,Arash,less,100
cup,cvprdbresults/water19screen69@2284,Arash,same,0
cup,cvprdbresults/water19screen69@2284,FengXu,more,0
cup,cvprdbresults/water19screen69@2284,FengXu,less,100
cup,cvprdbresults/water19screen69@2284,FengXu,same,0
cup,cvprdbresults/water2@527,encatada,more,0
cup,cvprdbresults/water2@527,encatada,less,100
cup,cvprdbresults/water2@527,encatada,same,0
cup,cvprdbresults/water2@527,Dennis Morrow,more,0
cup,cvprdbresults/water2@527,Dennis Morrow,less,99
cup,cvprdbresults/water2@527,Dennis Morrow,same,1
cup,cvprdbresults/water2@527,Kewei Tu,more,0
cup,cvprdbresults/water2@527,Kewei Tu,less,100
cup,cvprdbresults/water2@527,Kewei Tu,same,0
cup,cvprdbresults/water2@527,chengcheng yu,more,0
cup,cvprdbresults/water2@527,chengcheng yu,less,100
cup,cvprdbresults/water2@527,chengcheng yu,same,0
cup,cvprdbresults/water2@527,FengXu,more,0
cup,cvprdbresults/water2@527,FengXu,less,100
cup,cvprdbresults/water2@527,FengXu,same,0
cup,cvprdbresults/water2@527,Barbara Morrow,more,0
cup,cvprdbresults/water2@527,Barbara Morrow,less,100
cup,cvprdbresults/water2@527,Barbara Morrow,same,0
cup,cvprdbresults/water4@330,Arash,more,0
cup,cvprdbresults/water4@330,Arash,less,100
cup,cvprdbresults/water4@330,Arash,same,0
cup,cvprdbresults/water4@376,Arash,more,0
cup,cvprdbresults/water4@376,Arash,less,100
cup,cvprdbresults/water4@376,Arash,same,0
cup,cvprdbresults/water4@330,encatada,more,0
cup,cvprdbresults/water4@330,encatada,less,100
cup,cvprdbresults/water4@330,encatada,same,0
cup,cvprdbresults/water4@376,encatada,more,0
cup,cvprdbresults/water4@376,encatada,less,20
cup,cvprdbresults/water4@376,encatada,same,80
cup,cvprdbresults/water4@330,Dennis Morrow,more,0
cup,cvprdbresults/water4@330,Dennis Morrow,less,90
cup,cvprdbresults/water4@330,Dennis Morrow,same,10
cup,cvprdbresults/water4@376,Dennis Morrow,more,0
cup,cvprdbresults/water4@376,Dennis Morrow,less,50
cup,cvprdbresults/water4@376,Dennis Morrow,same,50
cup,cvprdbresults/water4@330,chengcheng yu,more,0
cup,cvprdbresults/water4@330,chengcheng yu,less,100
cup,cvprdbresults/water4@330,chengcheng yu,same,0
cup,cvprdbresults/water4@376,chengcheng yu,more,0
cup,cvprdbresults/water4@376,chengcheng yu,less,0
cup,cvprdbresults/water4@376,chengcheng yu,same,100
cup,cvprdbresults/water4@330,Kewei Tu,more,0
cup,cvprdbresults/water4@330,Kewei Tu,less,100
cup,cvprdbresults/water4@330,Kewei Tu,same,0
cup,cvprdbresults/water4@376,Kewei Tu,more,0
cup,cvprdbresults/water4@376,Kewei Tu,less,100
cup,cvprdbresults/water4@376,Kewei Tu,same,0
cup,cvprdbresults/water4@330,FengXu,more,0
cup,cvprdbresults/water4@330,FengXu,less,100
cup,cvprdbresults/water4@330,FengXu,same,0
cup,cvprdbresults/water4@376,FengXu,more,0
cup,cvprdbresults/water4@376,FengXu,less,0
cup,cvprdbresults/water4@376,FengXu,same,100
cup,cvprdbresults/water4@330,Barbara Morrow,more,0
cup,cvprdbresults/water4@330,Barbara Morrow,less,100
cup,cvprdbresults/water4@330,Barbara Morrow,same,0
cup,cvprdbresults/water4@376,Barbara Morrow,more,0
cup,cvprdbresults/water4@376,Barbara Morrow,less,100
cup,cvprdbresults/water4@376,Barbara Morrow,same,0
cup,cvprdbresults/water6waterstream5@322,encatada,more,100
cup,cvprdbresults/water6waterstream5@322,encatada,less,0
cup,cvprdbresults/water6waterstream5@322,encatada,same,0
cup,cvprdbresults/water6waterstream5@410,encatada,more,0
cup,cvprdbresults/water6waterstream5@410,encatada,less,100
cup,cvprdbresults/water6waterstream5@410,encatada,same,0
cup,cvprdbresults/water6waterstream5@322,Dennis Morrow,more,98
cup,cvprdbresults/water6waterstream5@322,Dennis Morrow,less,1
cup,cvprdbresults/water6waterstream5@322,Dennis Morrow,same,1
cup,cvprdbresults/water6waterstream5@410,Dennis Morrow,more,0
cup,cvprdbresults/water6waterstream5@410,Dennis Morrow,less,99
cup,cvprdbresults/water6waterstream5@410,Dennis Morrow,same,1
cup,cvprdbresults/water6waterstream5@322,Kewei Tu,more,100
cup,cvprdbresults/water6waterstream5@322,Kewei Tu,less,0
cup,cvprdbresults/water6waterstream5@322,Kewei Tu,same,0
cup,cvprdbresults/water6waterstream5@410,Kewei Tu,more,0
cup,cvprdbresults/water6waterstream5@410,Kewei Tu,less,100
cup,cvprdbresults/water6waterstream5@410,Kewei Tu,same,0
cup,cvprdbresults/water6waterstream5@322,Arash,more,100
cup,cvprdbresults/water6waterstream5@322,Arash,less,0
cup,cvprdbresults/water6waterstream5@322,Arash,same,0
cup,cvprdbresults/water6waterstream5@410,Arash,more,0
cup,cvprdbresults/water6waterstream5@410,Arash,less,100
cup,cvprdbresults/water6waterstream5@410,Arash,same,0
cup,cvprdbresults/water6waterstream5@322,FengXu,more,100
cup,cvprdbresults/water6waterstream5@322,FengXu,less,0
cup,cvprdbresults/water6waterstream5@322,FengXu,same,0
cup,cvprdbresults/water6waterstream5@410,FengXu,more,0
cup,cvprdbresults/water6waterstream5@410,FengXu,less,100
cup,cvprdbresults/water6waterstream5@410,FengXu,same,0
cup,cvprdbresults/water6waterstream5@322,Barbara Morrow,more,100
cup,cvprdbresults/water6waterstream5@322,Barbara Morrow,less,0
cup,cvprdbresults/water6waterstream5@322,Barbara Morrow,same,0
cup,cvprdbresults/water6waterstream5@410,Barbara Morrow,more,0
cup,cvprdbresults/water6waterstream5@410,Barbara Morrow,less,100
cup,cvprdbresults/water6waterstream5@410,Barbara Morrow,same,0
cup,cvprdbresults/water9screen48trash9@2947,Arash,more,0
cup,cvprdbresults/water9screen48trash9@2947,Arash,less,100
cup,cvprdbresults/water9screen48trash9@2947,Arash,same,0
cup,cvprdbresults/water9screen48trash9@3088,Arash,more,0
cup,cvprdbresults/water9screen48trash9@3088,Arash,less,0
cup,cvprdbresults/water9screen48trash9@3088,Arash,same,100
cup,cvprdbresults/water9screen48trash9@3251,Arash,more,0
cup,cvprdbresults/water9screen48trash9@3251,Arash,less,0
cup,cvprdbresults/water9screen48trash9@3251,Arash,same,100
cup,cvprdbresults/water9screen48trash9@2947,maria pavlovskaia,more,0
cup,cvprdbresults/water9screen48trash9@2947,maria pavlovskaia,less,100
cup,cvprdbresults/water9screen48trash9@2947,maria pavlovskaia,same,0
cup,cvprdbresults/water9screen48trash9@3088,maria pavlovskaia,more,0
cup,cvprdbresults/water9screen48trash9@3088,maria pavlovskaia,less,0
cup,cvprdbresults/water9screen48trash9@3088,maria pavlovskaia,same,100
cup,cvprdbresults/water9screen48trash9@3251,maria pavlovskaia,more,0
cup,cvprdbresults/water9screen48trash9@3251,maria pavlovskaia,less,0
cup,cvprdbresults/water9screen48trash9@3251,maria pavlovskaia,same,100
cup,cvprdbresults/water9screen48trash9@2947,Dennis Morrow,more,0
cup,cvprdbresults/water9screen48trash9@2947,Dennis Morrow,less,100
cup,cvprdbresults/water9screen48trash9@2947,Dennis Morrow,same,0
cup,cvprdbresults/water9screen48trash9@3088,Dennis Morrow,more,0
cup,cvprdbresults/water9screen48trash9@3088,Dennis Morrow,less,0
cup,cvprdbresults/water9screen48trash9@3088,Dennis Morrow,same,100
cup,cvprdbresults/water9screen48trash9@3251,Dennis Morrow,more,0
cup,cvprdbresults/water9screen48trash9@3251,Dennis Morrow,less,0
cup,cvprdbresults/water9screen48trash9@3251,Dennis Morrow,same,100
cup,cvprdbresults/water9screen48trash9@2947,yanglu,more,20
cup,cvprdbresults/water9screen48trash9@2947,yanglu,less,0
cup,cvprdbresults/water9screen48trash9@2947,yanglu,same,80
cup,cvprdbresults/water9screen48trash9@3088,yanglu,more,20
cup,cvprdbresults/water9screen48trash9@3088,yanglu,less,0
cup,cvprdbresults/water9screen48trash9@3088,yanglu,same,80
cup,cvprdbresults/water9screen48trash9@3251,yanglu,more,20
cup,cvprdbresults/water9screen48trash9@3251,yanglu,less,0
cup,cvprdbresults/water9screen48trash9@3251,yanglu,same,80
cup,cvprdbresults/water9screen48trash9@2947,FengXu,more,0
cup,cvprdbresults/water9screen48trash9@2947,FengXu,less,100
cup,cvprdbresults/water9screen48trash9@2947,FengXu,same,0
cup,cvprdbresults/water9screen48trash9@3088,FengXu,more,0
cup,cvprdbresults/water9screen48trash9@3088,FengXu,less,0
cup,cvprdbresults/water9screen48trash9@3088,FengXu,same,100
cup,cvprdbresults/water9screen48trash9@3251,FengXu,more,0
cup,cvprdbresults/water9screen48trash9@3251,FengXu,less,0
cup,cvprdbresults/water9screen48trash9@3251,FengXu,same,100
cup,cvprdbresults/water9screen48trash9@2947,Barbara Morrow,more,0
cup,cvprdbresults/water9screen48trash9@2947,Barbara Morrow,less,100
cup,cvprdbresults/water9screen48trash9@2947,Barbara Morrow,same,0
cup,cvprdbresults/water9screen48trash9@3088,Barbara Morrow,more,0
